id,label,label0,label1
6234,unknown,unknown,unknown
6207,unknown,unknown,unknown
6199,unknown,unknown,unknown
6267,unknown,unknown,unknown
6183,unknown,unknown,unknown
6265,unknown,unknown,unknown
6228,unknown,unknown,unknown
6250,unknown,unknown,unknown
6221,unknown,unknown,unknown
6251,unknown,unknown,unknown
6245,unknown,unknown,unknown
6261,unknown,unknown,unknown
6227,unknown,unknown,unknown
6249,unknown,unknown,unknown
6235,unknown,unknown,unknown
6275,unknown,unknown,unknown
6269,unknown,unknown,unknown
6226,unknown,unknown,unknown
6274,unknown,unknown,unknown
6197,unknown,unknown,unknown
6229,unknown,unknown,unknown
6271,unknown,unknown,unknown
6230,unknown,unknown,unknown
6288,unknown,unknown,unknown
6253,unknown,unknown,unknown
6211,unknown,unknown,unknown
6276,unknown,unknown,unknown
6254,unknown,unknown,unknown
6279,unknown,unknown,unknown
6144,unknown,unknown,unknown
6256,unknown,unknown,unknown
6214,unknown,unknown,unknown
6266,unknown,unknown,unknown
6270,unknown,unknown,unknown
6282,unknown,unknown,unknown
6277,unknown,unknown,unknown
6149,unknown,unknown,unknown
6283,unknown,unknown,unknown
6289,unknown,unknown,unknown
6258,unknown,unknown,unknown
6252,unknown,unknown,unknown
6257,unknown,unknown,unknown
6280,unknown,unknown,unknown
6203,unknown,unknown,unknown
6263,unknown,unknown,unknown
6292,unknown,unknown,unknown
6281,unknown,unknown,unknown
6272,unknown,unknown,unknown
6259,unknown,unknown,unknown
6262,unknown,unknown,unknown
6291,unknown,unknown,unknown
6328,unknown,unknown,unknown
6370,unknown,unknown,unknown
6331,unknown,unknown,unknown
6315,unknown,unknown,unknown
6303,unknown,unknown,unknown
6316,unknown,unknown,unknown
6323,unknown,unknown,unknown
6310,unknown,unknown,unknown
6326,unknown,unknown,unknown
6362,unknown,unknown,unknown
6295,unknown,unknown,unknown
6301,unknown,unknown,unknown
6387,unknown,unknown,unknown
6333,unknown,unknown,unknown
6302,unknown,unknown,unknown
6304,unknown,unknown,unknown
6363,unknown,unknown,unknown
6317,unknown,unknown,unknown
6320,unknown,unknown,unknown
6332,unknown,unknown,unknown
6318,unknown,unknown,unknown
6286,unknown,unknown,unknown
6299,unknown,unknown,unknown
6321,unknown,unknown,unknown
6336,unknown,unknown,unknown
6308,unknown,unknown,unknown
6305,unknown,unknown,unknown
6314,unknown,unknown,unknown
6325,unknown,unknown,unknown
6306,unknown,unknown,unknown
6360,unknown,unknown,unknown
6366,unknown,unknown,unknown
6255,unknown,unknown,unknown
6298,unknown,unknown,unknown
6293,unknown,unknown,unknown
6330,unknown,unknown,unknown
6356,unknown,unknown,unknown
6311,unknown,unknown,unknown
6364,unknown,unknown,unknown
6346,unknown,unknown,unknown
6376,unknown,unknown,unknown
6307,unknown,unknown,unknown
6349,unknown,unknown,unknown
6327,unknown,unknown,unknown
6344,unknown,unknown,unknown
6297,unknown,unknown,unknown
6296,unknown,unknown,unknown
6341,unknown,unknown,unknown
6300,unknown,unknown,unknown
6358,unknown,unknown,unknown
6382,unknown,unknown,unknown
6340,unknown,unknown,unknown
6324,unknown,unknown,unknown
6329,unknown,unknown,unknown
6313,unknown,unknown,unknown
6348,unknown,unknown,unknown
6383,unknown,unknown,unknown
6394,unknown,unknown,unknown
6390,unknown,unknown,unknown
6347,unknown,unknown,unknown
6339,unknown,unknown,unknown
6312,unknown,unknown,unknown
6381,unknown,unknown,unknown
6309,unknown,unknown,unknown
6368,unknown,unknown,unknown
6284,unknown,unknown,unknown
6345,unknown,unknown,unknown
6335,unknown,unknown,unknown
6406,unknown,unknown,unknown
6373,unknown,unknown,unknown
6365,unknown,unknown,unknown
6401,unknown,unknown,unknown
6353,unknown,unknown,unknown
6338,unknown,unknown,unknown
6359,unknown,unknown,unknown
6375,unknown,unknown,unknown
6355,unknown,unknown,unknown
6377,unknown,unknown,unknown
6361,unknown,unknown,unknown
6399,unknown,unknown,unknown
6322,unknown,unknown,unknown
6372,unknown,unknown,unknown
6350,unknown,unknown,unknown
6367,unknown,unknown,unknown
6371,unknown,unknown,unknown
6397,unknown,unknown,unknown
6409,unknown,unknown,unknown
6386,unknown,unknown,unknown
6351,unknown,unknown,unknown
6385,unknown,unknown,unknown
6398,unknown,unknown,unknown
6414,unknown,unknown,unknown
6415,unknown,unknown,unknown
6380,unknown,unknown,unknown
6319,unknown,unknown,unknown
6412,unknown,unknown,unknown
6417,unknown,unknown,unknown
6389,unknown,unknown,unknown
6411,unknown,unknown,unknown
6489,unknown,unknown,unknown
6393,unknown,unknown,unknown
6456,unknown,unknown,unknown
6450,unknown,unknown,unknown
6430,unknown,unknown,unknown
6418,unknown,unknown,unknown
6484,unknown,unknown,unknown
6502,unknown,unknown,unknown
6461,unknown,unknown,unknown
6421,unknown,unknown,unknown
6369,unknown,unknown,unknown
6413,unknown,unknown,unknown
6466,unknown,unknown,unknown
6512,unknown,unknown,unknown
6446,unknown,unknown,unknown
6428,unknown,unknown,unknown
6434,unknown,unknown,unknown
6426,unknown,unknown,unknown
6451,unknown,unknown,unknown
6463,unknown,unknown,unknown
6499,unknown,unknown,unknown
6449,unknown,unknown,unknown
6487,unknown,unknown,unknown
6452,unknown,unknown,unknown
6476,unknown,unknown,unknown
6465,unknown,unknown,unknown
6431,unknown,unknown,unknown
6440,unknown,unknown,unknown
6445,unknown,unknown,unknown
6427,unknown,unknown,unknown
6491,unknown,unknown,unknown
6534,unknown,unknown,unknown
6468,unknown,unknown,unknown
6441,unknown,unknown,unknown
6494,unknown,unknown,unknown
6477,unknown,unknown,unknown
6495,unknown,unknown,unknown
6447,unknown,unknown,unknown
6429,unknown,unknown,unknown
6486,unknown,unknown,unknown
6488,unknown,unknown,unknown
6437,unknown,unknown,unknown
6513,unknown,unknown,unknown
6442,unknown,unknown,unknown
6498,unknown,unknown,unknown
6474,unknown,unknown,unknown
6460,unknown,unknown,unknown
6464,unknown,unknown,unknown
6467,unknown,unknown,unknown
6453,unknown,unknown,unknown
6443,unknown,unknown,unknown
6511,unknown,unknown,unknown
6496,unknown,unknown,unknown
6518,unknown,unknown,unknown
6471,unknown,unknown,unknown
6425,unknown,unknown,unknown
6519,unknown,unknown,unknown
6537,unknown,unknown,unknown
6479,unknown,unknown,unknown
6490,unknown,unknown,unknown
6424,unknown,unknown,unknown
6485,unknown,unknown,unknown
6481,unknown,unknown,unknown
6505,unknown,unknown,unknown
6504,unknown,unknown,unknown
6514,unknown,unknown,unknown
6509,unknown,unknown,unknown
6522,unknown,unknown,unknown
6506,unknown,unknown,unknown
6520,unknown,unknown,unknown
6535,unknown,unknown,unknown
6507,unknown,unknown,unknown
6515,unknown,unknown,unknown
6500,unknown,unknown,unknown
6517,unknown,unknown,unknown
6528,unknown,unknown,unknown
6527,unknown,unknown,unknown
6523,unknown,unknown,unknown
6501,unknown,unknown,unknown
6531,unknown,unknown,unknown
6532,unknown,unknown,unknown
6497,unknown,unknown,unknown
6521,unknown,unknown,unknown
6608,unknown,unknown,unknown
6557,unknown,unknown,unknown
6595,unknown,unknown,unknown
6558,unknown,unknown,unknown
6594,unknown,unknown,unknown
6619,unknown,unknown,unknown
6552,unknown,unknown,unknown
6588,unknown,unknown,unknown
6547,unknown,unknown,unknown
6568,unknown,unknown,unknown
6589,unknown,unknown,unknown
6530,unknown,unknown,unknown
6551,unknown,unknown,unknown
6571,unknown,unknown,unknown
6603,unknown,unknown,unknown
6620,unknown,unknown,unknown
6562,unknown,unknown,unknown
6611,unknown,unknown,unknown
6605,unknown,unknown,unknown
6533,unknown,unknown,unknown
6553,unknown,unknown,unknown
6538,unknown,unknown,unknown
6536,unknown,unknown,unknown
6572,unknown,unknown,unknown
6600,unknown,unknown,unknown
6544,unknown,unknown,unknown
6554,unknown,unknown,unknown
6606,unknown,unknown,unknown
6574,unknown,unknown,unknown
6569,unknown,unknown,unknown
6578,unknown,unknown,unknown
6593,unknown,unknown,unknown
6566,unknown,unknown,unknown
6543,unknown,unknown,unknown
6549,unknown,unknown,unknown
6575,unknown,unknown,unknown
6548,unknown,unknown,unknown
6550,unknown,unknown,unknown
6565,unknown,unknown,unknown
6598,unknown,unknown,unknown
6573,unknown,unknown,unknown
6576,unknown,unknown,unknown
6617,unknown,unknown,unknown
6559,unknown,unknown,unknown
6546,unknown,unknown,unknown
6555,unknown,unknown,unknown
6591,unknown,unknown,unknown
6584,unknown,unknown,unknown
6592,unknown,unknown,unknown
6577,unknown,unknown,unknown
6564,unknown,unknown,unknown
6567,unknown,unknown,unknown
6601,unknown,unknown,unknown
6639,unknown,unknown,unknown
6612,unknown,unknown,unknown
6580,unknown,unknown,unknown
6613,unknown,unknown,unknown
6587,unknown,unknown,unknown
6607,unknown,unknown,unknown
6632,unknown,unknown,unknown
6637,unknown,unknown,unknown
6625,unknown,unknown,unknown
6627,unknown,unknown,unknown
6610,unknown,unknown,unknown
6623,unknown,unknown,unknown
6631,unknown,unknown,unknown
6609,unknown,unknown,unknown
6643,unknown,unknown,unknown
6604,unknown,unknown,unknown
6640,unknown,unknown,unknown
6634,unknown,unknown,unknown
6621,unknown,unknown,unknown
6629,unknown,unknown,unknown
6624,unknown,unknown,unknown
6635,unknown,unknown,unknown
6626,unknown,unknown,unknown
6622,unknown,unknown,unknown
6652,unknown,unknown,unknown
6616,unknown,unknown,unknown
6641,unknown,unknown,unknown
6636,unknown,unknown,unknown
6646,unknown,unknown,unknown
6563,unknown,unknown,unknown
6645,unknown,unknown,unknown
6658,unknown,unknown,unknown
6647,unknown,unknown,unknown
6651,unknown,unknown,unknown
6644,unknown,unknown,unknown
6648,unknown,unknown,unknown
6650,unknown,unknown,unknown
6653,unknown,unknown,unknown
6655,unknown,unknown,unknown
6656,unknown,unknown,unknown
6654,unknown,unknown,unknown
6659,unknown,unknown,unknown
6657,unknown,unknown,unknown
6602,unknown,unknown,unknown
6661,unknown,unknown,unknown
6660,unknown,unknown,unknown
6664,unknown,unknown,unknown
6662,unknown,unknown,unknown
6718,unknown,unknown,unknown
6685,unknown,unknown,unknown
6673,unknown,unknown,unknown
6724,unknown,unknown,unknown
6740,unknown,unknown,unknown
6665,unknown,unknown,unknown
6672,unknown,unknown,unknown
6681,unknown,unknown,unknown
6687,unknown,unknown,unknown
6732,unknown,unknown,unknown
6706,unknown,unknown,unknown
6675,unknown,unknown,unknown
6688,unknown,unknown,unknown
6720,unknown,unknown,unknown
6707,unknown,unknown,unknown
6689,unknown,unknown,unknown
6667,unknown,unknown,unknown
6674,unknown,unknown,unknown
6693,unknown,unknown,unknown
6708,unknown,unknown,unknown
6690,unknown,unknown,unknown
6694,unknown,unknown,unknown
6714,unknown,unknown,unknown
6670,unknown,unknown,unknown
6733,unknown,unknown,unknown
6691,unknown,unknown,unknown
6676,unknown,unknown,unknown
6695,unknown,unknown,unknown
6668,unknown,unknown,unknown
6709,unknown,unknown,unknown
6715,unknown,unknown,unknown
6746,unknown,unknown,unknown
6742,unknown,unknown,unknown
6710,unknown,unknown,unknown
6679,unknown,unknown,unknown
6760,unknown,unknown,unknown
6734,unknown,unknown,unknown
6763,unknown,unknown,unknown
6737,unknown,unknown,unknown
6678,unknown,unknown,unknown
6669,unknown,unknown,unknown
6666,unknown,unknown,unknown
6736,unknown,unknown,unknown
6711,unknown,unknown,unknown
6696,unknown,unknown,unknown
6757,unknown,unknown,unknown
6753,unknown,unknown,unknown
6703,unknown,unknown,unknown
6727,unknown,unknown,unknown
6712,unknown,unknown,unknown
6704,unknown,unknown,unknown
6692,unknown,unknown,unknown
6705,unknown,unknown,unknown
6738,unknown,unknown,unknown
6716,unknown,unknown,unknown
6722,unknown,unknown,unknown
6717,unknown,unknown,unknown
6713,unknown,unknown,unknown
6723,unknown,unknown,unknown
6754,unknown,unknown,unknown
6751,unknown,unknown,unknown
6744,unknown,unknown,unknown
6731,unknown,unknown,unknown
6730,unknown,unknown,unknown
6739,unknown,unknown,unknown
6758,unknown,unknown,unknown
6761,unknown,unknown,unknown
6762,unknown,unknown,unknown
6774,unknown,unknown,unknown
6745,unknown,unknown,unknown
6759,unknown,unknown,unknown
6770,unknown,unknown,unknown
6769,unknown,unknown,unknown
6768,unknown,unknown,unknown
6765,unknown,unknown,unknown
6766,unknown,unknown,unknown
6776,unknown,unknown,unknown
6767,unknown,unknown,unknown
6773,unknown,unknown,unknown
6775,unknown,unknown,unknown
6772,unknown,unknown,unknown
6697,unknown,unknown,unknown
6778,unknown,unknown,unknown
6777,unknown,unknown,unknown
6779,unknown,unknown,unknown
6780,unknown,unknown,unknown
6782,unknown,unknown,unknown
6781,unknown,unknown,unknown
6784,unknown,unknown,unknown
6783,unknown,unknown,unknown
6839,unknown,unknown,unknown
6798,unknown,unknown,unknown
6834,unknown,unknown,unknown
6838,unknown,unknown,unknown
6830,unknown,unknown,unknown
6880,unknown,unknown,unknown
6842,unknown,unknown,unknown
6848,unknown,unknown,unknown
6824,unknown,unknown,unknown
6829,unknown,unknown,unknown
6811,unknown,unknown,unknown
6807,unknown,unknown,unknown
6810,unknown,unknown,unknown
6809,unknown,unknown,unknown
6851,unknown,unknown,unknown
6826,unknown,unknown,unknown
6836,unknown,unknown,unknown
6790,unknown,unknown,unknown
6804,unknown,unknown,unknown
6806,unknown,unknown,unknown
6827,unknown,unknown,unknown
6850,unknown,unknown,unknown
6819,unknown,unknown,unknown
6874,unknown,unknown,unknown
6820,unknown,unknown,unknown
6852,unknown,unknown,unknown
6813,unknown,unknown,unknown
6823,unknown,unknown,unknown
6801,unknown,unknown,unknown
6835,unknown,unknown,unknown
6814,unknown,unknown,unknown
6792,unknown,unknown,unknown
6818,unknown,unknown,unknown
6832,unknown,unknown,unknown
6853,unknown,unknown,unknown
6808,unknown,unknown,unknown
6828,unknown,unknown,unknown
6825,unknown,unknown,unknown
6796,unknown,unknown,unknown
6822,unknown,unknown,unknown
6797,unknown,unknown,unknown
6841,unknown,unknown,unknown
6867,unknown,unknown,unknown
6871,unknown,unknown,unknown
6815,unknown,unknown,unknown
6817,unknown,unknown,unknown
6872,unknown,unknown,unknown
6865,unknown,unknown,unknown
6803,unknown,unknown,unknown
6856,unknown,unknown,unknown
6863,unknown,unknown,unknown
6821,unknown,unknown,unknown
6862,unknown,unknown,unknown
6799,unknown,unknown,unknown
6805,unknown,unknown,unknown
6869,unknown,unknown,unknown
6837,unknown,unknown,unknown
6793,unknown,unknown,unknown
6860,unknown,unknown,unknown
6854,unknown,unknown,unknown
6845,unknown,unknown,unknown
6816,unknown,unknown,unknown
6831,unknown,unknown,unknown
6840,unknown,unknown,unknown
6844,unknown,unknown,unknown
6847,unknown,unknown,unknown
6833,unknown,unknown,unknown
6861,unknown,unknown,unknown
6868,unknown,unknown,unknown
6878,unknown,unknown,unknown
6859,unknown,unknown,unknown
6846,unknown,unknown,unknown
6843,unknown,unknown,unknown
6866,unknown,unknown,unknown
6870,unknown,unknown,unknown
6855,unknown,unknown,unknown
6849,unknown,unknown,unknown
6857,unknown,unknown,unknown
6881,unknown,unknown,unknown
6894,unknown,unknown,unknown
6858,unknown,unknown,unknown
6892,unknown,unknown,unknown
6875,unknown,unknown,unknown
6882,unknown,unknown,unknown
6887,unknown,unknown,unknown
6873,unknown,unknown,unknown
6864,unknown,unknown,unknown
6909,unknown,unknown,unknown
6877,unknown,unknown,unknown
6888,unknown,unknown,unknown
6885,unknown,unknown,unknown
6879,unknown,unknown,unknown
6893,unknown,unknown,unknown
6913,unknown,unknown,unknown
6915,unknown,unknown,unknown
6905,unknown,unknown,unknown
6902,unknown,unknown,unknown
6904,unknown,unknown,unknown
6916,unknown,unknown,unknown
6910,unknown,unknown,unknown
6911,unknown,unknown,unknown
6898,unknown,unknown,unknown
6907,unknown,unknown,unknown
6908,unknown,unknown,unknown
6900,unknown,unknown,unknown
6917,unknown,unknown,unknown
6897,unknown,unknown,unknown
6896,unknown,unknown,unknown
6922,unknown,unknown,unknown
6966,unknown,unknown,unknown
6901,unknown,unknown,unknown
6932,unknown,unknown,unknown
6980,unknown,unknown,unknown
6983,unknown,unknown,unknown
6938,unknown,unknown,unknown
6919,unknown,unknown,unknown
6918,unknown,unknown,unknown
6930,unknown,unknown,unknown
6992,unknown,unknown,unknown
6921,unknown,unknown,unknown
6961,unknown,unknown,unknown
6957,unknown,unknown,unknown
7004,unknown,unknown,unknown
6946,unknown,unknown,unknown
7005,unknown,unknown,unknown
6933,unknown,unknown,unknown
6925,unknown,unknown,unknown
6991,unknown,unknown,unknown
6936,unknown,unknown,unknown
6964,unknown,unknown,unknown
6949,unknown,unknown,unknown
6970,unknown,unknown,unknown
6927,unknown,unknown,unknown
6953,unknown,unknown,unknown
6935,unknown,unknown,unknown
6994,unknown,unknown,unknown
6939,unknown,unknown,unknown
7010,unknown,unknown,unknown
6967,unknown,unknown,unknown
6912,unknown,unknown,unknown
6977,unknown,unknown,unknown
6968,unknown,unknown,unknown
6942,unknown,unknown,unknown
6931,unknown,unknown,unknown
6948,unknown,unknown,unknown
7011,unknown,unknown,unknown
6924,unknown,unknown,unknown
6929,unknown,unknown,unknown
6959,unknown,unknown,unknown
6955,unknown,unknown,unknown
6978,unknown,unknown,unknown
6944,unknown,unknown,unknown
6958,unknown,unknown,unknown
6937,unknown,unknown,unknown
6984,unknown,unknown,unknown
6987,unknown,unknown,unknown
6954,unknown,unknown,unknown
7014,unknown,unknown,unknown
6943,unknown,unknown,unknown
6940,unknown,unknown,unknown
6982,unknown,unknown,unknown
6975,unknown,unknown,unknown
6950,unknown,unknown,unknown
6945,unknown,unknown,unknown
6973,unknown,unknown,unknown
6972,unknown,unknown,unknown
6947,unknown,unknown,unknown
6941,unknown,unknown,unknown
6998,unknown,unknown,unknown
7000,unknown,unknown,unknown
7009,unknown,unknown,unknown
6976,unknown,unknown,unknown
7012,unknown,unknown,unknown
6965,unknown,unknown,unknown
6956,unknown,unknown,unknown
6986,unknown,unknown,unknown
6963,unknown,unknown,unknown
6971,unknown,unknown,unknown
6974,unknown,unknown,unknown
6990,unknown,unknown,unknown
6951,unknown,unknown,unknown
7003,unknown,unknown,unknown
6969,unknown,unknown,unknown
7013,unknown,unknown,unknown
6997,unknown,unknown,unknown
6979,unknown,unknown,unknown
7001,unknown,unknown,unknown
6988,unknown,unknown,unknown
6923,unknown,unknown,unknown
7037,unknown,unknown,unknown
6996,unknown,unknown,unknown
6985,unknown,unknown,unknown
7015,unknown,unknown,unknown
7006,unknown,unknown,unknown
7034,unknown,unknown,unknown
7021,unknown,unknown,unknown
7022,unknown,unknown,unknown
6993,unknown,unknown,unknown
7008,unknown,unknown,unknown
7018,unknown,unknown,unknown
6989,unknown,unknown,unknown
7016,unknown,unknown,unknown
7023,unknown,unknown,unknown
7007,unknown,unknown,unknown
7017,unknown,unknown,unknown
7029,unknown,unknown,unknown
7019,unknown,unknown,unknown
7024,unknown,unknown,unknown
7020,unknown,unknown,unknown
7026,unknown,unknown,unknown
7033,unknown,unknown,unknown
7041,unknown,unknown,unknown
7032,unknown,unknown,unknown
7025,unknown,unknown,unknown
6981,unknown,unknown,unknown
7038,unknown,unknown,unknown
7027,unknown,unknown,unknown
7035,unknown,unknown,unknown
7030,unknown,unknown,unknown
7031,unknown,unknown,unknown
7106,unknown,unknown,unknown
7036,unknown,unknown,unknown
7049,unknown,unknown,unknown
7099,unknown,unknown,unknown
7061,unknown,unknown,unknown
7054,unknown,unknown,unknown
7045,unknown,unknown,unknown
7110,unknown,unknown,unknown
7043,unknown,unknown,unknown
7076,unknown,unknown,unknown
7059,unknown,unknown,unknown
7105,unknown,unknown,unknown
7126,unknown,unknown,unknown
7068,unknown,unknown,unknown
7060,unknown,unknown,unknown
7053,unknown,unknown,unknown
7056,unknown,unknown,unknown
7113,unknown,unknown,unknown
7085,unknown,unknown,unknown
7052,unknown,unknown,unknown
7039,unknown,unknown,unknown
7055,unknown,unknown,unknown
7047,unknown,unknown,unknown
7123,unknown,unknown,unknown
7101,unknown,unknown,unknown
7050,unknown,unknown,unknown
7097,unknown,unknown,unknown
7080,unknown,unknown,unknown
7073,unknown,unknown,unknown
7028,unknown,unknown,unknown
7081,unknown,unknown,unknown
7042,unknown,unknown,unknown
7066,unknown,unknown,unknown
7125,unknown,unknown,unknown
7102,unknown,unknown,unknown
7134,unknown,unknown,unknown
7087,unknown,unknown,unknown
7044,unknown,unknown,unknown
7065,unknown,unknown,unknown
7067,unknown,unknown,unknown
7051,unknown,unknown,unknown
7116,unknown,unknown,unknown
7069,unknown,unknown,unknown
7078,unknown,unknown,unknown
7135,unknown,unknown,unknown
7096,unknown,unknown,unknown
7121,unknown,unknown,unknown
7048,unknown,unknown,unknown
7092,unknown,unknown,unknown
7075,unknown,unknown,unknown
7077,unknown,unknown,unknown
7112,unknown,unknown,unknown
7046,unknown,unknown,unknown
7100,unknown,unknown,unknown
7083,unknown,unknown,unknown
7098,unknown,unknown,unknown
7129,unknown,unknown,unknown
7111,unknown,unknown,unknown
7108,unknown,unknown,unknown
7107,unknown,unknown,unknown
7070,unknown,unknown,unknown
7138,unknown,unknown,unknown
7114,unknown,unknown,unknown
7086,unknown,unknown,unknown
7057,unknown,unknown,unknown
7064,unknown,unknown,unknown
7071,unknown,unknown,unknown
7063,unknown,unknown,unknown
7118,unknown,unknown,unknown
7062,unknown,unknown,unknown
7079,unknown,unknown,unknown
7120,unknown,unknown,unknown
7094,unknown,unknown,unknown
7084,unknown,unknown,unknown
7119,unknown,unknown,unknown
7103,unknown,unknown,unknown
7058,unknown,unknown,unknown
7082,unknown,unknown,unknown
7095,unknown,unknown,unknown
7088,unknown,unknown,unknown
7124,unknown,unknown,unknown
7104,unknown,unknown,unknown
7155,unknown,unknown,unknown
7074,unknown,unknown,unknown
7133,unknown,unknown,unknown
7128,unknown,unknown,unknown
7122,unknown,unknown,unknown
7136,unknown,unknown,unknown
7139,unknown,unknown,unknown
7130,unknown,unknown,unknown
7117,unknown,unknown,unknown
7140,unknown,unknown,unknown
7137,unknown,unknown,unknown
7144,unknown,unknown,unknown
7109,unknown,unknown,unknown
7146,unknown,unknown,unknown
7115,unknown,unknown,unknown
7132,unknown,unknown,unknown
7145,unknown,unknown,unknown
7149,unknown,unknown,unknown
7141,unknown,unknown,unknown
7152,unknown,unknown,unknown
7040,unknown,unknown,unknown
7143,unknown,unknown,unknown
7154,unknown,unknown,unknown
7186,unknown,unknown,unknown
7185,unknown,unknown,unknown
7169,unknown,unknown,unknown
7163,unknown,unknown,unknown
7183,unknown,unknown,unknown
7212,unknown,unknown,unknown
7188,unknown,unknown,unknown
7200,unknown,unknown,unknown
7189,unknown,unknown,unknown
7166,unknown,unknown,unknown
7225,unknown,unknown,unknown
7265,unknown,unknown,unknown
7288,unknown,unknown,unknown
7277,unknown,unknown,unknown
7234,unknown,unknown,unknown
7209,unknown,unknown,unknown
7250,unknown,unknown,unknown
7219,unknown,unknown,unknown
7175,unknown,unknown,unknown
7165,unknown,unknown,unknown
7226,unknown,unknown,unknown
7205,unknown,unknown,unknown
7218,unknown,unknown,unknown
7193,unknown,unknown,unknown
7242,unknown,unknown,unknown
7236,unknown,unknown,unknown
7167,unknown,unknown,unknown
7178,unknown,unknown,unknown
7177,unknown,unknown,unknown
7254,unknown,unknown,unknown
7216,unknown,unknown,unknown
7180,unknown,unknown,unknown
7179,unknown,unknown,unknown
7176,unknown,unknown,unknown
7172,unknown,unknown,unknown
7184,unknown,unknown,unknown
7187,unknown,unknown,unknown
7222,unknown,unknown,unknown
7182,unknown,unknown,unknown
7192,unknown,unknown,unknown
7190,unknown,unknown,unknown
7173,unknown,unknown,unknown
7171,unknown,unknown,unknown
7197,unknown,unknown,unknown
7253,unknown,unknown,unknown
7255,unknown,unknown,unknown
7195,unknown,unknown,unknown
7211,unknown,unknown,unknown
7203,unknown,unknown,unknown
7238,unknown,unknown,unknown
7213,unknown,unknown,unknown
7221,unknown,unknown,unknown
7201,unknown,unknown,unknown
7224,unknown,unknown,unknown
7202,unknown,unknown,unknown
7279,unknown,unknown,unknown
7199,unknown,unknown,unknown
7210,unknown,unknown,unknown
7196,unknown,unknown,unknown
7214,unknown,unknown,unknown
7206,unknown,unknown,unknown
7241,unknown,unknown,unknown
7240,unknown,unknown,unknown
7231,unknown,unknown,unknown
7215,unknown,unknown,unknown
7217,unknown,unknown,unknown
7259,unknown,unknown,unknown
7239,unknown,unknown,unknown
7263,unknown,unknown,unknown
7262,unknown,unknown,unknown
7243,unknown,unknown,unknown
7256,unknown,unknown,unknown
7230,unknown,unknown,unknown
7232,unknown,unknown,unknown
7247,unknown,unknown,unknown
7191,unknown,unknown,unknown
7278,unknown,unknown,unknown
7248,unknown,unknown,unknown
7287,unknown,unknown,unknown
7272,unknown,unknown,unknown
7276,unknown,unknown,unknown
7258,unknown,unknown,unknown
7252,unknown,unknown,unknown
7280,unknown,unknown,unknown
7274,unknown,unknown,unknown
7233,unknown,unknown,unknown
7269,unknown,unknown,unknown
7220,unknown,unknown,unknown
7270,unknown,unknown,unknown
7261,unknown,unknown,unknown
7251,unknown,unknown,unknown
7275,unknown,unknown,unknown
7281,unknown,unknown,unknown
7223,unknown,unknown,unknown
7266,unknown,unknown,unknown
7284,unknown,unknown,unknown
7283,unknown,unknown,unknown
7286,unknown,unknown,unknown
7249,unknown,unknown,unknown
7282,unknown,unknown,unknown
7194,unknown,unknown,unknown
7285,unknown,unknown,unknown
7271,unknown,unknown,unknown
7289,unknown,unknown,unknown
7268,unknown,unknown,unknown
7267,unknown,unknown,unknown
7273,unknown,unknown,unknown
7357,unknown,unknown,unknown
7327,unknown,unknown,unknown
7324,unknown,unknown,unknown
7318,unknown,unknown,unknown
7297,unknown,unknown,unknown
7325,unknown,unknown,unknown
7303,unknown,unknown,unknown
7298,unknown,unknown,unknown
7319,unknown,unknown,unknown
7292,unknown,unknown,unknown
7373,unknown,unknown,unknown
7337,unknown,unknown,unknown
7368,unknown,unknown,unknown
7305,unknown,unknown,unknown
7295,unknown,unknown,unknown
7207,unknown,unknown,unknown
7308,unknown,unknown,unknown
7376,unknown,unknown,unknown
7293,unknown,unknown,unknown
7341,unknown,unknown,unknown
7335,unknown,unknown,unknown
7294,unknown,unknown,unknown
7323,unknown,unknown,unknown
7304,unknown,unknown,unknown
7317,unknown,unknown,unknown
7291,unknown,unknown,unknown
7313,unknown,unknown,unknown
7301,unknown,unknown,unknown
7366,unknown,unknown,unknown
7307,unknown,unknown,unknown
7332,unknown,unknown,unknown
7383,unknown,unknown,unknown
7326,unknown,unknown,unknown
7371,unknown,unknown,unknown
7329,unknown,unknown,unknown
7312,unknown,unknown,unknown
7364,unknown,unknown,unknown
7347,unknown,unknown,unknown
7320,unknown,unknown,unknown
7321,unknown,unknown,unknown
7299,unknown,unknown,unknown
7316,unknown,unknown,unknown
7351,unknown,unknown,unknown
7315,unknown,unknown,unknown
7310,unknown,unknown,unknown
7257,unknown,unknown,unknown
7309,unknown,unknown,unknown
7302,unknown,unknown,unknown
7300,unknown,unknown,unknown
7374,unknown,unknown,unknown
7342,unknown,unknown,unknown
7370,unknown,unknown,unknown
7386,unknown,unknown,unknown
7361,unknown,unknown,unknown
7346,unknown,unknown,unknown
7362,unknown,unknown,unknown
7372,unknown,unknown,unknown
7348,unknown,unknown,unknown
7363,unknown,unknown,unknown
7359,unknown,unknown,unknown
7354,unknown,unknown,unknown
7378,unknown,unknown,unknown
7367,unknown,unknown,unknown
7360,unknown,unknown,unknown
7369,unknown,unknown,unknown
7375,unknown,unknown,unknown
7391,unknown,unknown,unknown
7385,unknown,unknown,unknown
7380,unknown,unknown,unknown
7400,unknown,unknown,unknown
7398,unknown,unknown,unknown
7399,unknown,unknown,unknown
7402,unknown,unknown,unknown
7403,unknown,unknown,unknown
7404,unknown,unknown,unknown
7409,unknown,unknown,unknown
